x,y,class
-7.95237,4.51553,b'0'
-7.47322,-2.44884,b'0'
2.30561,-9.58504,b'0'
4.31181,8.625,b'0'
0.319234,5.36893,b'0'
-4.34627,-7.80418,b'0'
5.63337,0.0876066,b'0'
-7.4397,0.910748,b'0'
6.9408,-5.93752,b'0'
-6.98029,2.22399,b'0'
-1.36913,9.11188,b'0'
3.59067,8.33217,b'0'
-1.15142,8.12907,b'0'
5.24771,-1.69686,b'0'
0.924,9.67254,b'0'
6.39054,5.83305,b'0'
-4.8697,-5.03925,b'0'
5.39865,-4.94283,b'0'
5.81084,2.71083,b'0'
0.865771,-8.99506,b'0'
6.6023,4.82376,b'0'
-7.1188,-5.63766,b'0'
7.80132,-3.16855,b'0'
-3.64885,-6.22934,b'0'
3.42996,7.35588,b'0'
3.32431,-8.36482,b'0'
-7.47582,-6.03186,b'0'
0.976165,6.39933,b'0'
-6.46004,6.13283,b'0'
-5.44969,7.12878,b'0'
-6.6337,7.47469,b'0'
7.06168,5.62281,b'0'
2.53859,6.14207,b'0'
-5.90594,-1.18586,b'0'
9.26998,0.546127,b'0'
7.63269,2.53828,b'0'
-5.81671,-1.3954,b'0'
7.59446,0.142222,b'0'
9.00711,2.53642,b'0'
6.34649,5.44067,b'0'
4.15973,-7.41852,b'0'
-3.12328,7.00514,b'0'
-4.62865,6.26922,b'0'
7.79881,-5.33828,b'0'
-0.391089,6.96234,b'0'
-3.69944,3.43658,b'0'
8.45011,1.08134,b'0'
-5.99514,-0.271167,b'0'
-5.51905,1.26006,b'0'
-2.12019,5.90064,b'0'
6.35825,3.03005,b'0'
5.97635,4.59628,b'0'
-3.75055,4.55375,b'0'
-5.09047,4.49474,b'0'
-4.44862,-7.88425,b'0'
-0.896678,9.52449,b'0'
-1.85455,-9.42758,b'0'
-6.88501,3.63986,b'0'
-4.8656,3.81668,b'0'
6.96646,5.34552,b'0'
3.40015,6.37449,b'0'
-4.01828,4.72186,b'0'
0.252626,5.8893,b'0'
1.46813,-5.06409,b'0'
3.11948,9.0168,b'0'
5.30267,2.01554,b'0'
-4.81546,6.52412,b'0'
1.97343,7.47164,b'0'
3.59759,4.76476,b'0'
4.91433,-4.81657,b'0'
4.91316,-4.51663,b'0'
-6.01311,-2.40189,b'0'
-8.58083,2.01048,b'0'
-9.7399,1.4868,b'0'
3.80392,-7.56042,b'0'
-0.96358,5.11362,b'0'
7.53646,5.26885,b'0'
-6.4603,1.66648,b'0'
8.56538,-1.71649,b'0'
-8.56678,-1.79877,b'0'
8.02197,5.26919,b'0'
0.89315,-8.82943,b'0'
-8.68805,-0.0329545,b'0'
