a0,a1,class
8.04731,-4.88662,b'0'
11.2375,3.01746,b'0'
5.1105,0.269883,b'0'
6.34456,-3.71832,b'0'
9.09493,2.02836,b'0'
8.01686,-2.26484,b'0'
9.95815,6.67136,b'0'
10.073,-5.96494,b'0'
8.5259,-1.55089,b'0'
8.63238,-1.97034,b'0'
8.28997,0.706405,b'0'
7.90183,-0.888256,b'0'
7.32836,-0.803496,b'0'
9.67965,-0.771563,b'0'
8.79674,0.706112,b'0'
8.32337,4.08369,b'0'
9.81871,-0.849995,b'0'
8.43905,1.03966,b'0'
9.78637,0.184881,b'0'
7.64558,-4.89767,b'0'
8.22954,-2.59089,b'0'
8.80164,0.217603,b'0'
9.27446,-2.85584,b'0'
7.9565,-3.16253,b'0'
6.88808,1.16889,b'0'
10.5153,-0.505739,b'0'
9.5922,-2.58048,b'0'
9.73777,4.52998,b'0'
5.24049,1.31851,b'0'
6.41871,-0.0358384,b'0'
9.62282,1.48769,b'0'
7.20748,-3.67993,b'0'
9.69823,5.00318,b'0'
5.90921,-2.06383,b'0'
7.39026,1.22465,b'0'
7.80643,3.19455,b'0'
10.0482,0.524928,b'0'
6.54353,0.00109869,b'0'
8.50854,0.628461,b'0'
6.85735,0.0607903,b'0'
11.291,-1.66965,b'0'
6.44954,2.40385,b'0'
9.73731,-1.24028,b'0'
7.60214,-2.23978,b'0'
8.62179,-4.88772,b'0'
8.36149,-4.5666,b'0'
8.63232,0.0943378,b'0'
6.62618,-1.77265,b'0'
6.73818,-1.92942,b'0'
8.52811,4.67163,b'0'
7.58597,-2.13659,b'0'
9.29786,-2.65974,b'0'
8.65448,-0.523772,b'0'
8.07383,1.14914,b'0'
9.8528,1.39256,b'0'
5.85915,-2.42513,b'0'
8.84712,0.805192,b'0'
9.17578,-1.14853,b'0'
10.0153,4.45207,b'0'
8.31818,2.45892,b'0'
8.59704,-2.09505,b'0'
8.53503,-5.78822,b'0'
8.82572,4.51317,b'0'
8.31072,-4.95844,b'0'
8.18246,-0.25343,b'0'
9.65633,1.97728,b'0'
6.59622,1.5515,b'0'
8.55303,-4.08889,b'0'
11.4203,1.35158,b'0'
12.4761,-2.50378,b'0'
9.9861,-1.87648,b'0'
7.16331,1.61416,b'0'
9.41639,-0.680316,b'0'
10.9345,-2.79792,b'0'
7.41624,-1.52791,b'0'
11.309,-1.57946,b'0'
10.4984,-2.0423,b'0'
8.887,5.581,b'0'
9.25853,-7.16143,b'0'
7.64768,-1.50731,b'0'
7.73847,-4.43388,b'0'
7.92336,-6.30531,b'0'
8.55215,1.02912,b'0'
8.89508,-5.53115,b'0'
6.26833,-0.508081,b'0'
7.1283,-1.64686,b'0'
9.26061,-3.68983,b'0'
9.33413,-8.03635,b'0'
5.77097,4.97839,b'0'
11.2793,-1.18948,b'0'
7.91054,-1.08779,b'0'
8.72444,-0.488243,b'0'
8.7434,-1.68898,b'0'
10.6764,-3.88999,b'0'
11.2826,-3.23266,b'0'
6.76457,-0.640593,b'0'
6.80258,2.78013,b'0'
11.1112,0.323643,b'0'
7.19656,0.793745,b'0'
9.55187,-0.809177,b'0'
6.43023,-0.542349,b'0'
8.54799,3.08994,b'0'
9.49333,3.42415,b'0'
7.64632,0.452481,b'0'
9.21912,0.197608,b'0'
8.6011,-2.11131,b'0'
8.33068,2.61018,b'0'
8.6887,-2.72417,b'0'
8.9796,0.0784963,b'0'
6.83457,-3.28685,b'0'
9.81484,-2.21538,b'0'
5.66555,1.82633,b'0'
10.6438,-1.77971,b'0'
8.97819,-0.819641,b'0'
10.6987,-1.83115,b'0'
7.12177,-1.7971,b'0'
7.54859,-0.52922,b'0'
9.98119,-0.639174,b'0'
8.56338,-2.94232,b'0'
7.73968,-1.98427,b'0'
6.49574,3.20202,b'0'
6.99226,-0.262286,b'0'
10.3891,2.13512,b'0'
7.5888,0.596278,b'0'
9.7318,-1.58389,b'0'
5.1857,3.76842,b'0'
10.6456,-1.70854,b'0'
8.27424,0.421787,b'0'
9.26922,-2.5318,b'0'
12.4228,-1.64796,b'0'
7.23462,-0.771073,b'0'
8.82901,-2.98353,b'0'
7.79333,1.11653,b'0'
4.5274,-5.34881,b'0'
6.38176,1.54411,b'0'
7.55688,-0.228735,b'0'
10.0207,-3.94477,b'0'
9.33372,-4.59182,b'0'
9.88245,-4.36024,b'0'
6.87607,3.66085,b'0'
8.27782,1.04327,b'0'
11.5177,0.653945,b'0'
7.2691,7.82304,b'0'
8.17629,-0.00301371,b'0'
9.08218,4.29567,b'0'
7.568,-1.5908,b'0'
8.42283,1.14002,b'0'
5.03,-0.346601,b'0'
8.65172,-2.78889,b'0'
8.76908,-4.75674,b'0'
8.32882,0.215972,b'0'
6.929,-6.73162,b'0'
7.94977,-1.9159,b'0'
6.82108,0.631436,b'0'
6.97004,0.426509,b'0'
9.68758,2.02541,b'0'
8.92996,-4.7527,b'0'
8.75096,1.85807,b'0'
8.42768,1.13994,b'0'
10.6104,-1.65432,b'0'
7.8959,-4.43924,b'0'
8.10868,-0.261993,b'0'
9.52777,-1.32396,b'0'
7.6344,-1.01118,b'0'
6.2777,0.721938,b'0'
9.94383,-6.27115,b'0'
7.85773,-6.72987,b'0'
8.32597,0.399484,b'0'
8.83376,2.33812,b'0'
8.22174,-1.30255,b'0'
5.30873,-1.82709,b'0'
8.86261,-3.06555,b'0'
9.23656,-1.56509,b'0'
9.10141,-1.59429,b'0'
7.06025,-4.17356,b'0'
8.8326,2.07759,b'0'
9.35763,0.653313,b'0'
8.00377,-5.53162,b'0'
9.48813,-4.12359,b'0'
5.33993,-2.42673,b'0'
9.50472,-0.765174,b'0'
9.4976,0.152342,b'0'
9.54728,-2.98279,b'0'
10.0872,0.256121,b'0'
7.93712,-0.396255,b'0'
9.21533,-0.21478,b'0'
7.3464,-3.91658,b'0'
10.1684,-1.56355,b'0'
6.84861,3.28279,b'0'
8.08902,-2.21061,b'0'
8.07584,-3.88074,b'0'
8.675,-2.25913,b'0'
7.00021,-5.68293,b'0'
5.36902,2.33533,b'0'
8.3592,1.96,b'0'
5.93486,4.28185,b'0'
8.37233,-2.23977,b'0'
8.83886,-0.980635,b'0'
9.75976,2.39212,b'0'
8.2301,-6.47759,b'0'
9.57437,0.585527,b'0'
9.45646,-0.560136,b'0'
5.96911,2.77774,b'0'
7.28703,-1.55722,b'0'
9.95839,1.60826,b'0'
5.86939,-0.564397,b'0'
8.62758,-1.08039,b'0'
10.0574,-0.941047,b'0'
8.34141,0.98093,b'0'
11.0024,-3.24136,b'0'
6.11382,-2.79337,b'0'
9.21597,-0.847894,b'0'
10.0438,-3.6277,b'0'
8.48703,2.11388,b'0'
9.50888,-3.43224,b'0'
6.62106,-0.540453,b'0'
7.5937,-6.37405,b'0'
7.1264,-3.25949,b'0'
9.63069,-0.425673,b'0'
9.04671,0.508026,b'0'
5.89178,2.33332,b'0'
8.86143,-2.03025,b'0'
7.08893,0.163472,b'0'
4.38696,-2.79862,b'0'
8.01368,-1.47325,b'0'
9.38482,-2.41798,b'0'
10.6213,-3.13643,b'0'
7.018,-0.437251,b'0'
7.71886,1.02051,b'0'
8.19038,0.803325,b'0'
6.62438,-0.762556,b'0'
8.68288,-4.1316,b'0'
8.35329,-1.97612,b'0'
8.5802,1.87647,b'0'
10.9254,-2.34683,b'0'
6.46345,-2.17743,b'0'
8.43819,-7.39423,b'0'
9.76415,0.383676,b'0'
7.38617,-0.485803,b'0'
9.68972,-0.783077,b'0'
8.22527,0.905327,b'0'
7.60144,1.53806,b'0'
8.90097,-1.73917,b'0'
8.14169,-3.76076,b'0'
7.09209,-2.08074,b'0'
7.79254,-5.3341,b'0'
5.4391,-2.13607,b'0'
7.08447,4.3199,b'0'
7.23809,-0.338019,b'0'
8.49592,-2.45781,b'0'
4.73538,-2.35529,b'0'
9.19498,-4.00992,b'0'
7.30019,-7.69963,b'0'
9.19646,-4.07159,b'0'
7.59267,-1.98511,b'0'
6.74196,-2.45112,b'0'
8.15177,-0.971521,b'0'
5.72504,1.85313,b'0'
9.16314,-2.29781,b'0'
8.32031,0.290075,b'0'
7.15378,3.72572,b'0'
9.16722,-2.29979,b'0'
8.17944,-7.25172,b'0'
7.26099,-0.36384,b'0'
7.81919,1.35419,b'0'
9.15234,0.602795,b'0'
10.5076,3.06349,b'0'
5.83174,-0.573782,b'0'
9.11998,-4.71496,b'0'
5.04429,1.50786,b'0'
7.79176,1.31706,b'0'
6.04088,6.77184,b'0'
9.98612,-3.15906,b'0'
7.69285,-1.1418,b'0'
8.44339,-1.89379,b'0'
8.82283,-0.766134,b'0'
7.84654,-2.71238,b'0'
9.50196,-2.27604,b'0'
7.64406,0.777649,b'0'
7.95629,0.375423,b'0'
6.47467,-1.68923,b'0'
8.02071,-4.79464,b'0'
7.66022,-2.95654,b'0'
10.0189,1.31183,b'0'
6.31294,-0.531089,b'0'
9.70786,-6.13769,b'0'
6.83158,-7.06621,b'0'
8.73212,-4.86762,b'0'
7.59806,-4.35385,b'0'
6.24655,-3.95371,b'0'
6.99362,-5.32711,b'0'
7.87167,-1.91031,b'0'
8.73815,-1.81226,b'0'
7.55024,3.17582,b'0'
6.87458,-3.32461,b'0'
9.63101,0.19171,b'0'
9.81206,-2.26452,b'0'
7.84139,-1.76111,b'0'
8.41698,0.0161595,b'0'
8.89775,-1.9771,b'0'
8.30446,-0.265564,b'0'
7.17401,-3.74304,b'0'
8.4733,-2.40133,b'0'
9.56531,0.191191,b'0'
9.04471,-1.65745,b'0'
9.6138,-0.536364,b'0'
10.6863,3.14595,b'0'
10.164,1.04735,b'0'
6.90653,1.61641,b'0'
8.19611,-3.32524,b'0'
7.48788,-0.89366,b'0'
7.30072,-0.644077,b'0'
8.99308,-2.50514,b'0'
5.51393,-2.99441,b'0'
8.85644,-1.74633,b'0'
7.82819,2.47594,b'0'
9.99096,-1.41874,b'0'
8.52541,-0.284341,b'0'
7.464,-6.67881,b'0'
10.8446,-2.63375,b'0'
8.30825,2.60605,b'0'
8.34668,2.8482,b'0'
8.45801,-2.23475,b'0'
8.46299,3.25267,b'0'
9.37767,-3.18307,b'0'
10.9147,4.31753,b'0'
9.03829,-4.05622,b'0'
7.55933,0.598107,b'0'
7.6429,-1.5797,b'0'
8.57786,2.16751,b'0'
8.68834,-0.137646,b'0'
9.21669,-1.65753,b'0'
9.18142,-6.48471,b'0'
10.7658,-3.27219,b'0'
9.33799,-3.68041,b'0'
9.25388,-0.598261,b'0'
10.9614,-1.19213,b'0'
8.55505,4.4396,b'0'
6.88499,-0.0731292,b'0'
8.69296,-2.86581,b'0'
9.13622,-4.59154,b'0'
11.6736,1.20853,b'0'
7.16634,-4.19144,b'0'
9.59252,-3.70169,b'0'
