x,y,class
2.2565,4.93117,b'0'
4.42265,-8.5116,b'0'
5.54271,-3.64513,b'0'
7.69184,-3.31826,b'0'
-5.82767,-5.607,b'0'
3.2136,-9.00788,b'0'
4.5712,8.21211,b'0'
4.51613,2.6073,b'0'
-7.56383,-5.27419,b'0'
-4.66035,-6.57051,b'0'
9.50924,1.77457,b'0'
5.15412,5.28854,b'0'
4.53063,6.23356,b'0'
7.50637,-0.413218,b'0'
-4.95048,-2.77438,b'0'
-8.94854,1.87949,b'0'
-2.9719,-8.75053,b'0'
9.8137,-1.06284,b'0'
-3.07448,7.17968,b'0'
3.57512,7.03757,b'0'
-6.81279,-2.58403,b'0'
7.79921,1.31664,b'0'
1.67587,6.41464,b'0'
-9.22121,-0.908162,b'0'
4.13436,6.18194,b'0'
6.25084,-2.12171,b'0'
0.402645,7.25621,b'0'
-4.82879,2.57444,b'0'
-4.88156,-4.33962,b'0'
4.05451,4.18219,b'0'
7.14664,-6.47569,b'0'
3.14084,8.16325,b'0'
-0.306645,6.21524,b'0'
-0.48959,-8.54344,b'0'
-8.35811,5.26523,b'0'
-5.21304,4.40902,b'0'
2.46144,9.47938,b'0'
0.00881616,8.17313,b'0'
5.75091,-4.45728,b'0'
5.74312,4.54871,b'0'
8.21117,5.07856,b'0'
6.29535,5.9787,b'0'
4.00393,-5.91428,b'0'
-1.2846,9.73972,b'0'
-4.54174,6.9629,b'0'
5.98885,-5.36071,b'0'
2.49625,-5.5748,b'0'
4.279,-2.91599,b'0'
-9.10208,1.31846,b'0'
-7.34955,-3.94643,b'0'
-7.57874,4.1707,b'0'
-2.98638,7.99245,b'0'
1.94711,5.08126,b'0'
0.527539,6.35435,b'0'
-2.50061,-7.81604,b'0'
-4.10277,4.67975,b'0'
-7.47201,-2.15522,b'0'
-5.06911,3.41626,b'0'
-2.8898,-8.88212,b'0'
-1.71273,-5.80978,b'0'
-4.93104,4.05058,b'0'
-1.94609,-7.89252,b'0'
-3.90835,-7.57207,b'0'
-3.75819,-3.95226,b'0'
-5.58742,-7.76568,b'0'
2.23642,7.42839,b'0'
7.86361,3.69569,b'0'
-6.61666,-6.26584,b'0'
-1.81414,9.79248,b'0'
2.25696,-7.27736,b'0'
8.97499,2.58393,b'0'
-6.7111,6.54679,b'0'
7.0659,-3.39093,b'0'
-6.1629,0.0950748,b'0'
4.93292,7.51552,b'0'
3.15256,5.06061,b'0'
-6.32498,-3.96791,b'0'
-8.74063,-3.83118,b'0'
5.96181,0.102544,b'0'
3.45158,-9.23512,b'0'
5.3772,-5.42352,b'0'
6.85803,2.9158,b'0'
5.86541,-0.0861238,b'0'
-7.48285,-4.20205,b'0'
-3.86915,-8.81467,b'0'
-8.19274,4.53699,b'0'
-6.83522,0.413504,b'0'
-2.87591,4.54029,b'0'
-7.93111,1.85769,b'0'
2.19578,4.49988,b'0'
4.87098,6.52513,b'0'
7.9219,3.34596,b'0'
-4.43066,-6.15861,b'0'
-7.83236,1.52084,b'0'
0.795292,6.47879,b'0'
1.88657,7.59832,b'0'
