x,y,class
14.86,16.6,b'1'
14.13,16.280001,b'1'
17.1,16.639999,b'1'
14.82,17.4,b'1'
17.16,15.54,b'1'
16.719999,16.530001,b'1'
15.37,15.95,b'1'
17.26,14.75,b'1'
14.27,15.99,b'1'
17.51,16.42,b'1'
16.290001,14.13,b'1'
15.72,17.85,b'1'
15.92,16.709999,b'1'
15.86,16.040001,b'1'
14.19,15.32,b'1'
14.54,15.71,b'1'
16.18,15.57,b'1'
15.58,16.98,b'1'
16.629999,15.6,b'1'
17.299999,16.24,b'1'
14.94,14.79,b'1'
14.61,16.84,b'1'
17.940001,16.280001,b'1'
15.79,17.879999,b'1'
17.690001,16.370001,b'1'
15.34,16.58,b'1'
15.08,16.540001,b'1'
15.33,14.52,b'1'
16.129999,15.58,b'1'
15.43,16.5,b'1'
16.4,15.09,b'1'
16.5,15.46,b'1'
15.8,14.87,b'1'
17.030001,16.17,b'1'
15.68,16.6,b'1'
16.82,15.14,b'1'
16.299999,15.7,b'1'
16.15,16.290001,b'1'
15.62,14.81,b'1'
16.5,17.799999,b'1'
14.77,15.24,b'1'
15.76,16.639999,b'1'
17.639999,15.59,b'1'
14.24,16.059999,b'1'
15.46,16.09,b'1'
17.540001,16.34,b'1'
16.1,17.690001,b'1'
16.02,15.05,b'1'
15.99,14.11,b'1'
15.94,15.01,b'1'
5.11,3.08,b'2'
4.06,3.69,b'2'
3.18,4.34,b'2'
4.65,4.45,b'2'
5.08,4.53,b'2'
5.92,6.27,b'2'
5.12,5.16,b'2'
4.27,4.2,b'2'
5.18,5.99,b'2'
4.78,4.3,b'2'
3.74,4.56,b'2'
5.61,3.53,b'2'
4.77,4.66,b'2'
5.4,5.22,b'2'
5.77,4.88,b'2'
4.22,3.18,b'2'
4.41,6.6,b'2'
5.3,3.64,b'2'
6.59,5.74,b'2'
5.16,6.93,b'2'
5.69,5.29,b'2'
3.54,4.39,b'2'
5.64,4.5,b'2'
5.41,6.07,b'2'
3.4,4.35,b'2'
4.72,3.98,b'2'
5.08,5.7,b'2'
3.95,4.31,b'2'
6.62,5.4,b'2'
4.05,4.54,b'2'
3.67,5.04,b'2'
3.89,6.56,b'2'
3.69,6.51,b'2'
3.74,5.0,b'2'
5.07,3.07,b'2'
3.56,4.63,b'2'
4.0,6.48,b'2'
6.51,4.73,b'2'
6.22,4.69,b'2'
5.63,5.47,b'2'
5.69,5.71,b'2'
4.29,5.34,b'2'
4.28,6.15,b'2'
5.58,4.0,b'2'
6.45,4.83,b'2'
6.08,6.28,b'2'
6.06,6.68,b'2'
5.31,5.86,b'2'
5.73,5.94,b'2'
6.46,5.16,b'2'
8.68,9.72,b'3'
9.62,9.97,b'3'
7.65,9.81,b'3'
8.54,7.08,b'3'
10.46,7.64,b'3'
8.3,7.28,b'3'
9.1,8.25,b'3'
9.52,9.08,b'3'
7.93,9.48,b'3'
9.28,10.19,b'3'
7.5,8.12,b'3'
10.3,8.27,b'3'
7.2,8.42,b'3'
8.92,9.31,b'3'
8.6,9.6,b'3'
7.76,10.52,b'3'
8.95,9.47,b'3'
7.7,9.57,b'3'
9.33,8.39,b'3'
10.5,8.77,b'3'
8.93,8.15,b'3'
8.88,8.92,b'3'
9.6,10.29,b'3'
9.89,10.42,b'3'
9.85,8.07,b'3'
10.51,10.03,b'3'
9.87,7.37,b'3'
7.43,9.9,b'3'
8.84,7.04,b'3'
