x,y,class
0.22896,0.30303,b'1'
0.22896,0.28956,b'1'
0.22896,0.27273,b'1'
0.23232,0.25926,b'1'
0.23569,0.24242,b'1'
0.24242,0.23232,b'1'
0.25926,0.22222,b'1'
0.27609,0.21212,b'1'
0.2963,0.21212,b'1'
0.32323,0.21212,b'1'
0.35017,0.21886,b'1'
0.37037,0.21886,b'1'
0.38721,0.23569,b'1'
0.39731,0.24916,b'1'
0.40404,0.26936,b'1'
0.40404,0.2862,b'1'
0.40404,0.3064,b'1'
0.39731,0.3266,b'1'
0.21886,0.3165,b'1'
0.21886,0.29966,b'1'
0.21886,0.28956,b'1'
0.22559,0.26936,b'1'
0.22222,0.2862,b'1'
0.22896,0.25253,b'1'
0.22896,0.23906,b'1'
0.24242,0.22896,b'1'
0.24916,0.21212,b'1'
0.26936,0.20202,b'1'
0.2862,0.20202,b'1'
0.30303,0.20202,b'1'
0.31987,0.20202,b'1'
0.32997,0.20202,b'1'
0.34343,0.20202,b'1'
0.3569,0.20875,b'1'
0.38384,0.20875,b'1'
0.39731,0.22559,b'1'
0.37037,0.22559,b'1'
0.40741,0.23569,b'1'
0.41751,0.25589,b'1'
0.41751,0.26936,b'1'
0.41751,0.28956,b'1'
0.42088,0.3064,b'1'
0.41077,0.31987,b'1'
0.20875,0.31313,b'1'
0.20875,0.2862,b'1'
0.20875,0.2963,b'1'
0.21549,0.27946,b'1'
0.20875,0.26936,b'1'
0.21549,0.25253,b'1'
0.21549,0.26599,b'1'
0.21886,0.23569,b'1'
0.22222,0.22559,b'1'
0.22896,0.21886,b'1'
0.23569,0.20539,b'1'
0.25589,0.19529,b'1'
0.26599,0.19192,b'1'
0.27273,0.19192,b'1'
0.28956,0.18855,b'1'
0.3064,0.18855,b'1'
0.31987,0.18855,b'1'
0.34343,0.18519,b'1'
0.36364,0.18519,b'1'
0.38384,0.20202,b'1'
0.37037,0.20202,b'1'
0.35354,0.19192,b'1'
0.33333,0.19192,b'1'
0.367,0.19865,b'1'
0.36364,0.21212,b'1'
0.39394,0.21212,b'1'
0.40404,0.22222,b'1'
0.41414,0.23569,b'1'
0.42088,0.24579,b'1'
0.42424,0.26599,b'1'
0.42761,0.2862,b'1'
0.42761,0.29966,b'1'
0.42424,0.3165,b'1'
0.41077,0.32997,b'1'
0.32997,0.18182,b'1'
0.30976,0.17845,b'1'
0.28956,0.17845,b'1'
0.27946,0.17845,b'1'
0.26263,0.18182,b'1'
0.23906,0.19192,b'1'
0.22896,0.19865,b'1'
0.37374,0.23569,b'1'
0.39731,0.23906,b'1'
0.41077,0.25253,b'1'
0.22222,0.20875,b'1'
0.21549,0.21886,b'1'
0.20875,0.23232,b'1'
0.20202,0.24579,b'1'
