x,y,CLASS
4.41933,-4.36495,b'0'
-1.77464,-6.36329,b'0'
-7.87681,-5.55291,b'0'
-7.67895,-0.0445517,b'0'
-8.78107,-3.44272,b'0'
8.06809,0.342552,b'0'
2.38297,-9.50536,b'0'
3.45055,-6.59698,b'0'
4.57874,-5.15817,b'0'
6.57837,2.73167,b'0'
-8.81436,-2.92184,b'0'
-7.39345,-1.76283,b'0'
-7.89565,-2.15333,b'0'
-6.54728,-0.0876705,b'0'
6.52202,-4.33461,b'0'
-3.91646,-4.02122,b'1'
-4.58709,4.83372,b'0'
-5.12965,5.90749,b'0'
7.18161,1.38561,b'0'
7.86786,-4.83125,b'0'
-1.02285,9.00981,b'0'
7.92153,-2.77708,b'0'
5.6654,-1.53849,b'1'
2.65043,5.74498,b'0'
-4.11372,0.652849,b'1'
-7.56108,0.980279,b'0'
-4.18283,-0.780036,b'1'
-5.67893,-5.8083,b'0'
-0.181397,-8.74047,b'0'
1.57009,8.43134,b'0'
-0.000787923,6.75739,b'0'
-8.51443,-1.98542,b'0'
-8.95572,1.19594,b'0'
0.108774,8.15713,b'0'
-3.04418,-3.4835,b'1'
-7.11458,5.30978,b'0'
1.52764,-4.91389,b'1'
-7.73962,0.240423,b'0'
6.23205,2.07145,b'0'
-5.0709,-6.68709,b'0'
6.41984,-1.71176,b'0'
-7.19305,6.41207,b'0'
7.66958,2.64719,b'0'
-8.72232,3.91121,b'0'
-4.36275,-4.80819,b'0'
8.7022,-2.14638,b'0'
5.78821,2.46887,b'0'
-5.74058,-2.00441,b'1'
-6.03298,3.76949,b'0'
-6.11914,-4.30824,b'0'
-8.50846,-1.73793,b'0'
2.12957,-8.26489,b'0'
5.40522,5.50086,b'0'
-7.72156,3.73982,b'0'
-4.80271,0.922499,b'1'
4.44189,-5.13087,b'0'
5.39536,-0.20733,b'1'
-4.60334,-8.2629,b'0'
1.05976,-8.68944,b'0'
-3.37197,7.29585,b'0'
1.38589,-7.39405,b'0'
8.14569,4.64956,b'0'
5.23212,-3.73732,b'0'
1.92251,-8.2905,b'0'
1.54072,-5.19186,b'1'
-9.39144,-1.88722,b'0'
1.47732,9.38962,b'0'
-3.28543,1.82611,b'1'
-8.57997,-3.60043,b'0'
7.64466,3.75658,b'0'
-3.12635,-4.63653,b'1'
-6.20069,4.99914,b'0'
0.551544,9.80086,b'0'
3.12456,-5.4748,b'1'
5.08383,3.97214,b'0'
-0.242109,-9.12543,b'0'
-2.77281,-2.54988,b'1'
4.10041,-4.43755,b'1'
-3.21825,-9.12574,b'0'
3.7054,-3.27361,b'1'
0.14926,8.61048,b'0'
-3.68395,3.85573,b'1'
-1.04319,7.14399,b'0'
0.83082,3.58929,b'1'
5.12386,-3.30838,b'1'
-3.89337,4.14651,b'1'
-9.66268,-0.647137,b'0'
3.56762,0.95914,b'1'
-6.64395,-4.94774,b'0'
3.31261,-5.00626,b'1'
-0.171807,-7.55467,b'0'
8.67362,-2.39056,b'0'
1.94008,6.89463,b'0'
-1.90371,4.28799,b'1'
8.19335,5.68081,b'0'
-2.69009,7.67094,b'0'
5.49862,-4.6885,b'0'
-1.27596,-5.01148,b'1'
7.36144,3.77492,b'0'
5.09282,-5.04859,b'0'
-7.73611,-0.842356,b'0'
2.51852,8.77437,b'0'
3.10505,6.60957,b'0'
0.437454,-7.70766,b'0'
-2.61253,-8.82926,b'0'
6.65078,-0.384679,b'0'
5.06068,-5.23242,b'0'
-1.29269,-6.23766,b'0'
3.72723,3.6377,b'1'
-1.21298,-6.60977,b'0'
-6.10684,2.26722,b'0'
6.06087,4.97117,b'0'
-9.53526,0.955695,b'0'
2.36169,-7.15071,b'0'
-1.99237,-5.69588,b'1'
3.54033,2.3231,b'1'
4.36385,3.15837,b'1'
-7.1699,-4.438,b'0'
-4.9047,6.63567,b'0'
4.70986,-1.30268,b'1'
5.87765,5.58773,b'0'
-7.02556,1.42311,b'0'
-8.35972,-1.76674,b'0'
6.37819,-1.75967,b'0'
5.19578,5.47858,b'0'
-1.48425,-5.8136,b'1'
2.37844,-5.52413,b'1'
-4.13173,-1.98831,b'1'
0.968099,-9.15276,b'0'
9.57234,2.40084,b'0'
-9.04259,1.19818,b'0'
4.4747,6.21743,b'0'
-3.64367,0.840111,b'1'
-2.82575,7.59772,b'0'
-8.11239,-4.86459,b'0'
0.833713,-7.79002,b'0'
-6.89033,-5.69267,b'0'
3.35919,-2.01245,b'1'
-3.23435,0.267526,b'1'
-3.68801,-4.46331,b'1'
5.11178,-6.24942,b'0'
6.01421,0.787754,b'1'
-0.0967274,-5.69804,b'1'
-6.96039,-3.33349,b'0'
-6.00672,5.11207,b'0'
-1.36999,-5.4364,b'1'
0.186363,-7.80242,b'0'
4.73838,-1.96401,b'1'
-9.19631,-2.37381,b'0'
3.31731,-6.03866,b'0'
8.21829,4.80996,b'0'
0.985724,7.0689,b'0'
6.99258,4.24956,b'0'
2.3576,4.26509,b'1'
3.43182,-1.36745,b'1'
-2.66091,-1.84471,b'1'
-3.98048,0.00139821,b'1'
3.49969,-0.691188,b'1'
3.20858,6.64562,b'0'
-7.10993,3.42164,b'0'
-4.23294,-3.06986,b'1'
4.84293,-4.81874,b'0'
-8.5228,-2.74377,b'0'
5.50923,-6.30849,b'0'
-6.72489,-5.19514,b'0'
5.33543,-7.49236,b'0'
-4.08851,4.34931,b'1'
-1.06286,-3.46784,b'1'
-3.90955,-7.84456,b'0'
-3.46006,6.69377,b'0'
2.14886,-4.0854,b'1'
-3.36475,8.6999,b'0'
-1.41507,-3.14712,b'1'
6.36907,4.9659,b'0'
-4.64639,8.16547,b'0'
-2.87249,1.97895,b'1'
0.214894,-8.27044,b'0'
-1.3522,-6.4741,b'0'
5.52224,-7.73318,b'0'
1.20481,9.21363,b'0'
-6.51828,7.31215,b'0'
-4.63014,1.18571,b'1'
8.14403,-3.26209,b'0'
-5.874,-4.33418,b'0'
-5.36124,-6.32798,b'0'
5.56907,-0.721779,b'1'
9.06026,-4.16226,b'0'
4.83587,-3.45898,b'1'
4.88522,5.95287,b'0'
2.2112,3.58588,b'1'
8.9142,1.01656,b'0'
5.37631,-0.388167,b'1'
-3.91592,5.09134,b'0'
5.03616,2.72818,b'1'
-7.51698,2.11366,b'0'
4.21478,-2.11534,b'1'
5.12652,1.35984,b'1'
-5.12132,5.9624,b'0'
-8.77233,3.40172,b'0'
-7.24376,-5.91899,b'0'
-0.409662,-5.19068,b'1'
0.314548,6.61014,b'0'
-3.30818,-0.618816,b'1'
-0.442934,-4.39587,b'1'
-1.43194,-6.62025,b'0'
-6.5173,3.73861,b'0'
-9.44008,0.581829,b'0'
-1.19618,-4.27099,b'1'
-2.58362,-2.97827,b'1'
7.81574,-0.795438,b'0'
-8.91984,4.32507,b'0'
1.98626,3.10251,b'1'
3.87916,-3.04048,b'1'
-3.02487,1.06962,b'1'
-2.90127,-1.57515,b'1'
6.4054,-4.44754,b'0'
3.92733,6.61166,b'0'
2.23051,8.22994,b'0'
0.62024,4.36861,b'1'
3.30649,-7.76179,b'0'
7.63155,3.44257,b'0'
-5.56934,-3.87966,b'0'
-5.38742,-6.43087,b'0'
-3.59444,8.28942,b'0'
0.250767,-5.36452,b'1'
-5.55244,0.202677,b'1'
4.75913,6.74973,b'0'
2.69202,4.81929,b'1'
-2.15568,9.51096,b'0'
-9.34629,-3.03839,b'0'
-6.18466,-5.65558,b'0'
6.68427,2.52474,b'0'
-3.12461,4.61108,b'1'
-1.59413,7.4245,b'0'
3.61355,-7.06689,b'0'
6.74142,3.07867,b'0'
3.26265,-4.60146,b'1'
3.1916,1.14828,b'1'
-0.929825,-7.56618,b'0'
-4.72144,6.78798,b'0'
5.50491,1.07971,b'1'
2.79546,3.32169,b'1'
0.712392,-6.83376,b'0'
4.95277,1.24083,b'1'
-5.45349,3.16699,b'0'
2.99352,-7.90167,b'0'
-3.30759,9.31159,b'0'
-2.34332,-4.17056,b'1'
6.29401,3.35783,b'0'
-4.92665,-2.20123,b'1'
3.8931,-8.71726,b'0'
-4.41766,-7.68113,b'0'
3.18482,7.2289,b'0'
-3.92799,2.2608,b'1'
-2.65769,-7.87704,b'0'
2.55301,8.44208,b'0'
6.009,-6.69634,b'0'
-5.39691,-5.83961,b'0'
-6.30938,-1.8099,b'0'
0.979729,6.30111,b'0'
2.72436,8.37206,b'0'
9.27604,2.32117,b'0'
-8.05501,-0.559946,b'0'
-0.44556,-8.52783,b'0'
-7.23475,5.64053,b'0'
0.426799,-6.78109,b'0'
-2.27325,-6.46571,b'0'
-9.17575,3.15084,b'0'
-3.81227,7.09776,b'0'
1.9319,9.48034,b'0'
-3.97264,-8.17437,b'0'
-6.61194,-6.88626,b'0'
2.57065,4.88569,b'1'
-6.15909,4.11931,b'0'
-6.67897,6.50616,b'0'
6.4475,3.08504,b'0'
3.68569,5.45716,b'0'
-1.55562,-5.34008,b'1'
9.24729,-0.732982,b'0'
0.769401,-8.66906,b'0'
-0.920261,-6.83087,b'0'
5.97331,-6.53918,b'0'
-3.95455,-4.14497,b'1'
-4.4635,1.94398,b'1'
-2.43964,-3.08352,b'1'
-4.79573,-1.87559,b'1'
-2.98084,1.02638,b'1'
6.14132,-2.90348,b'0'
1.15615,-8.64947,b'0'
-3.72027,-6.58041,b'0'
2.97193,9.18067,b'0'
-0.496868,9.13134,b'0'
5.11794,-2.72346,b'1'
6.82972,7.0929,b'0'
-9.65545,0.898256,b'0'
-3.01345,-7.04189,b'0'
6.89599,0.835489,b'0'
2.06993,9.23278,b'0'
-4.7069,-8.79248,b'0'
4.82845,-8.25075,b'0'
-4.88612,-1.08233,b'1'
2.87278,2.75679,b'1'
-6.69929,5.0509,b'0'
2.39883,-2.81791,b'1'
-2.8509,4.84026,b'1'
5.84529,1.75524,b'0'
0.382179,3.27868,b'1'
4.69075,-2.50188,b'1'
-9.13193,-0.422561,b'0'
-1.97578,-6.97132,b'0'
-7.00304,-0.0803721,b'0'
9.18659,-1.01198,b'0'
4.85963,-4.14369,b'0'
-3.02645,-5.53127,b'0'
-4.05863,6.60734,b'0'
-5.82835,2.89309,b'0'
4.21846,-0.356206,b'1'
6.70155,-7.12698,b'0'
-3.14854,2.55609,b'1'
0.199423,-8.29045,b'0'
4.31092,-6.37221,b'0'
2.34808,4.22633,b'1'
-8.07507,2.3048,b'0'
-3.26756,2.05831,b'1'
-5.93558,0.639598,b'1'
9.71845,-1.93336,b'0'
5.97507,3.05373,b'0'
4.09922,-4.41279,b'1'
-3.38839,-8.63407,b'0'
7.25048,-1.0997,b'0'
-2.71146,8.50978,b'0'
-6.25717,-4.2424,b'0'
-2.08165,-6.2754,b'0'
7.52425,0.122023,b'0'
-9.16294,-1.49628,b'0'
-7.94164,4.93698,b'0'
-4.2124,2.15583,b'1'
-7.03015,4.19437,b'0'
-5.21567,0.261727,b'1'
-7.9857,4.3898,b'0'
4.2431,-6.27224,b'0'
2.39642,-3.32814,b'1'
3.97446,-1.26084,b'1'
9.02824,-2.31265,b'0'
-8.69144,2.97261,b'0'
-2.21036,-9.49466,b'0'
3.21897,1.1508,b'1'
1.47532,-4.26095,b'1'
6.25949,3.27877,b'0'
6.26135,-5.49856,b'0'
5.74412,1.48591,b'1'
-6.24658,-6.24181,b'0'
-6.08946,-5.50899,b'0'
-7.07776,4.01636,b'0'
2.98529,-6.21255,b'0'
5.65447,-5.29647,b'0'
2.19977,-8.52065,b'0'
-6.5022,-2.45521,b'0'
-4.743,4.44101,b'0'
2.01194,-5.24411,b'1'
-8.51283,4.83414,b'0'
7.36744,4.62614,b'0'
0.074482,-8.18077,b'0'
5.83731,7.67529,b'0'
-1.32749,8.90779,b'0'
-6.81234,5.08488,b'0'
2.54842,-8.64155,b'0'
1.39527,-9.74781,b'0'
-3.50655,5.41519,b'0'
-6.96695,6.55481,b'0'
3.15594,1.81494,b'1'
3.62254,4.03494,b'1'
-4.75197,-6.31098,b'0'
-8.71633,4.58712,b'0'
-4.34817,0.262821,b'1'
-2.76878,5.11017,b'1'
-2.69986,3.40422,b'1'
-5.35218,5.87658,b'0'
7.75003,-5.32154,b'0'
0.884865,-8.06993,b'0'
8.64546,4.24199,b'0'
-4.91513,-8.5072,b'0'
-0.541927,-8.15879,b'0'
-4.78639,-4.89114,b'0'
-5.41115,-5.1789,b'0'
-1.82388,6.04731,b'0'
-2.91564,-3.17361,b'1'
1.19298,-9.62264,b'0'
-7.67158,3.83279,b'0'
-2.36278,8.71805,b'0'
4.19373,4.04105,b'1'
-2.13887,-8.06308,b'0'
3.78403,-1.80321,b'1'
-6.54501,-2.05339,b'0'
8.60333,-3.81402,b'0'
-2.2696,-5.14517,b'1'
5.17889,1.52288,b'1'
-4.99064,2.33495,b'1'
3.48953,8.57907,b'0'
8.45233,-1.66436,b'0'
7.0302,-3.37699,b'0'
2.99318,6.31637,b'0'
-0.794716,3.21166,b'1'
5.98115,5.23074,b'0'
-6.93843,5.75902,b'0'
-8.13335,2.77943,b'0'
-6.11047,1.41203,b'0'
-8.01574,-0.459231,b'0'
1.69764,-7.7876,b'0'
-6.1259,2.03066,b'0'
9.24038,3.06469,b'0'
8.37122,-4.83162,b'0'
-5.06498,-7.09669,b'0'
5.88525,-6.58058,b'0'
0.175565,-9.27103,b'0'
1.72151,-6.56079,b'0'
-7.24819,-0.409587,b'0'
-3.92343,-1.0868,b'1'
-5.77609,1.32118,b'1'
5.05227,-6.57148,b'0'
-6.93162,0.343015,b'0'
5.05378,-1.04359,b'1'
