x,y,class
0.05896,0.1562,b'1'
0.06569,0.1562,b'1'
0.07579,0.1562,b'1'
0.08589,0.14609,b'1'
0.07242,0.15956,b'1'
0.05559,0.15956,b'1'
0.07579,0.15956,b'1'
0.08253,0.15283,b'1'
0.08589,0.12926,b'1'
0.08926,0.13936,b'1'
0.09599,0.12589,b'1'
0.09263,0.11916,b'1'
0.08926,0.11579,b'1'
0.07242,0.10906,b'1'
0.06232,0.10906,b'1'
0.07916,0.10906,b'1'
0.08926,0.12253,b'1'
0.09263,0.13599,b'1'
0.09263,0.14946,b'1'
0.08253,0.15956,b'1'
0.06232,0.1663,b'1'
0.05559,0.16293,b'1'
0.06906,0.16293,b'1'
0.07579,0.16293,b'1'
0.08926,0.15283,b'1'
0.08926,0.13599,b'1'
0.08926,0.11916,b'1'
0.07579,0.11579,b'1'
0.06906,0.10906,b'1'
0.06232,0.10906,b'1'
0.07242,0.10569,b'1'
0.08253,0.11916,b'1'
0.06232,0.10569,b'1'
0.08589,0.11579,b'1'
0.06232,0.11579,b'1'
0.05559,0.12253,b'1'
0.04549,0.12589,b'1'
0.04886,0.11916,b'1'
0.05222,0.11579,b'1'
0.06232,0.11242,b'1'
0.09263,0.13263,b'1'
0.09599,0.14273,b'1'
0.08589,0.1562,b'1'
0.08589,0.1663,b'1'
0.06569,0.17303,b'1'
0.05896,0.16966,b'1'
0.07242,0.16966,b'1'
0.08253,0.16966,b'1'
0.08589,0.16293,b'1'
0.09263,0.15956,b'1'
0.09263,0.14609,b'1'
0.09263,0.12589,b'1'
0.09936,0.13936,b'1'
0.09599,0.14946,b'1'
0.05559,0.10906,b'1'
0.05559,0.11579,b'1'
0.06569,0.11916,b'1'
0.09599,0.13263,b'1'
0.09936,0.15283,b'1'
0.09263,0.16293,b'1'
0.09936,0.14609,b'1'
0.06906,0.11579,b'1'
0.09936,0.12926,b'1'
0.10273,0.13936,b'1'
0.10273,0.14609,b'1'
0.10273,0.14946,b'1'
0.09936,0.15956,b'1'
0.10273,0.13263,b'1'
0.07916,0.10906,b'1'
