x,y,class
6.77101,0.29793,b'0'
-6.85514,5.68313,b'0'
-6.3068,1.59655,b'0'
-1.08697,-8.63115,b'0'
4.03184,3.17779,b'0'
5.38353,0.931514,b'0'
-4.0468,5.43281,b'0'
6.00508,7.41909,b'0'
-7.32808,-3.01134,b'0'
1.24065,-8.45068,b'0'
9.45564,1.02474,b'0'
2.76399,-5.54772,b'0'
-8.72038,-3.38741,b'0'
-3.906,-8.18853,b'0'
-4.56221,2.92588,b'0'
-4.73956,2.21574,b'0'
4.80481,-5.5315,b'0'
2.4231,4.95831,b'0'
-5.68924,0.877061,b'0'
-0.852782,7.28705,b'0'
-6.51762,-1.66816,b'0'
3.20632,8.59146,b'0'
-6.96047,-4.57366,b'0'
0.930105,-7.73284,b'0'
-5.79074,-4.89515,b'0'
5.02067,2.43065,b'0'
-8.07435,-5.52144,b'0'
1.13114,-8.97512,b'0'
-3.6464,-4.97373,b'0'
6.46487,-4.97292,b'0'
0.204998,5.3987,b'0'
5.30721,-1.65576,b'0'
-8.33677,3.88621,b'0'
-5.03855,-2.85397,b'0'
-3.44116,4.48913,b'0'
-4.5299,5.96743,b'0'
-5.35617,-1.11369,b'0'
2.16015,5.58681,b'0'
-5.64747,3.02682,b'0'
3.99759,7.55882,b'0'
1.0504,-5.87017,b'0'
5.70626,5.04071,b'0'
0.819446,-7.57104,b'0'
-6.39758,-4.19984,b'0'
-6.74962,-0.870044,b'0'
-2.82221,7.07469,b'0'
5.36167,-6.48099,b'0'
-6.01856,6.00392,b'0'
7.85395,1.35534,b'0'
-0.756292,8.99325,b'0'
4.71325,-4.45005,b'0'
7.93979,3.99343,b'0'
-2.39124,-9.5002,b'0'
-0.0994007,9.37171,b'0'
-1.37607,-7.66584,b'0'
0.433914,-7.20904,b'0'
-2.32369,5.6998,b'0'
-1.92861,5.88528,b'0'
-6.14497,1.56885,b'0'
7.26364,0.0201162,b'0'
8.55115,-0.769498,b'0'
7.04681,-4.23247,b'0'
4.95968,-2.64794,b'0'
-3.98238,8.16655,b'0'
5.7454,2.85895,b'0'
1.55581,8.53966,b'0'
6.03125,7.3008,b'0'
4.57753,-5.42894,b'0'
-8.24422,-0.602235,b'0'
-1.76627,-5.75834,b'0'
-0.482413,-7.9128,b'0'
-8.76073,-1.50834,b'0'
-9.32217,2.25578,b'0'
-7.11846,-0.00987719,b'0'
-6.00598,-2.49346,b'0'
5.52285,2.61328,b'0'
5.24913,2.19627,b'0'
-7.36258,-2.83933,b'0'
-0.621709,-9.06785,b'0'
-3.41209,-7.07453,b'0'
-1.54388,-8.05265,b'0'
-0.927682,8.45312,b'0'
-8.99294,-4.26355,b'0'
1.8819,9.17027,b'0'
4.72919,3.53845,b'0'
-3.82295,7.72379,b'0'
-6.25371,-6.02267,b'0'
-9.25349,-3.48499,b'0'
-5.04796,-1.01801,b'0'
1.00479,7.4562,b'0'
-3.72798,3.76373,b'0'
-6.25338,-0.617935,b'0'
-5.63294,7.19139,b'0'
5.63136,6.19739,b'0'
7.45509,-2.2818,b'0'
9.76013,-1.48208,b'0'
-2.78178,6.63629,b'0'
-3.8156,-8.77203,b'0'
8.44284,-1.12366,b'0'
-5.41885,5.31331,b'0'
7.78211,-6.0548,b'0'
-3.03772,5.04164,b'0'
-5.22151,2.07053,b'0'
-0.553028,5.26041,b'0'
6.27079,-6.77415,b'0'
6.79487,1.45586,b'0'
8.65692,-3.07468,b'0'
3.85989,-6.82004,b'0'
-4.37,-6.63784,b'0'
0.990617,9.30166,b'0'
-7.05211,-4.84539,b'0'
3.50474,4.216,b'0'
4.0393,8.53556,b'0'
-2.78601,-4.47034,b'0'
6.97947,3.96106,b'0'
1.87988,-4.77551,b'0'
-2.01159,-8.76183,b'0'
-8.63936,-1.71279,b'0'
-6.92206,0.918511,b'0'
-2.57781,-5.30284,b'0'
-4.7723,-8.05503,b'0'
-0.942812,-5.84236,b'0'
7.41329,-4.75119,b'0'
-5.53964,-4.74967,b'0'
-7.70272,0.346356,b'0'
-5.6783,4.79329,b'0'
0.906422,-5.77102,b'0'
6.45721,6.26547,b'0'
3.68389,-4.93154,b'0'
-4.37169,4.97858,b'0'
-5.00395,-1.32844,b'0'
-7.09682,3.67242,b'0'
4.91886,-8.64298,b'0'
-2.61963,-8.18922,b'0'
-7.08965,4.27693,b'0'
2.37124,-6.5461,b'0'
-1.78197,-9.4868,b'0'
-4.57534,2.19096,b'0'
-8.42528,-3.69965,b'0'
-0.0863859,8.11279,b'0'
1.23709,-8.28327,b'0'
2.50544,8.92227,b'0'
-3.49114,4.39522,b'0'
0.680244,-7.13656,b'0'
-7.69099,-2.38844,b'0'
-2.54026,5.88461,b'0'
2.62686,9.56572,b'0'
-9.01034,3.18959,b'0'
5.06465,1.63201,b'0'
-7.78377,-1.87203,b'0'
-3.25171,8.48718,b'0'
3.95577,4.59621,b'0'
-4.68272,-2.48057,b'0'
9.06862,-3.68895,b'0'
7.68108,-4.07765,b'0'
6.94023,4.47283,b'0'
-5.06785,4.57125,b'0'
9.01306,2.52799,b'0'
7.93987,5.34364,b'0'
2.70997,6.49358,b'0'
-6.51649,-2.66386,b'0'
8.525,-0.340971,b'0'
-1.50586,-8.95478,b'0'
-3.02454,6.59723,b'0'
-0.392256,7.35181,b'0'
-3.33501,8.56979,b'0'
-7.50044,0.0771779,b'0'
-2.87094,8.07723,b'0'
-5.9845,-1.42673,b'0'
0.896717,-8.87819,b'0'
4.2451,7.31509,b'0'
4.70651,2.24838,b'0'
8.53462,1.30455,b'0'
5.51392,-7.51949,b'0'
-8.74848,4.21874,b'0'
4.31535,8.1461,b'0'
-8.49438,-5.03471,b'0'
1.63703,-6.41022,b'0'
3.48751,-5.45108,b'0'
-2.20326,9.73882,b'0'
0.37528,7.33759,b'0'
-5.57027,0.479658,b'0'
1.60448,6.55694,b'0'
2.46292,-5.72386,b'0'
-5.51711,-6.05295,b'0'
-6.44255,0.109108,b'0'
-6.22087,5.81056,b'0'
7.19487,4.12188,b'0'
-3.51216,-8.93107,b'0'
-4.47999,4.84418,b'0'
-3.88852,5.61478,b'0'
7.68149,2.73004,b'0'
7.1629,6.82504,b'0'
8.4717,3.81696,b'0'
-8.37481,4.52929,b'0'
3.77658,-7.02293,b'0'
5.67528,4.36098,b'0'
-7.94228,-5.83211,b'0'
-0.208887,9.23249,b'0'
6.97303,-4.28843,b'0'
4.36408,7.14418,b'0'
-7.74711,-5.60039,b'0'
-5.83071,3.26067,b'0'
7.3183,-1.29076,b'0'
6.14035,0.818295,b'0'
-1.32998,7.00024,b'0'
-6.94499,-4.50967,b'0'
5.98514,-7.735,b'0'
-1.26691,7.01794,b'0'
-5.40391,-3.46352,b'0'
5.70038,6.36695,b'0'
6.83548,3.86517,b'0'
1.94116,5.14667,b'0'
0.00277099,6.57198,b'0'
-4.66099,2.81052,b'0'
-3.67257,-4.84261,b'0'
5.03445,-6.06316,b'0'
-3.47049,-8.52142,b'0'
9.21178,2.34216,b'0'
4.76069,-7.08609,b'0'
4.04081,-6.14018,b'0'
1.92735,-6.993,b'0'
-7.127,-3.42715,b'0'
3.76485,-4.09325,b'0'
4.70849,-4.33349,b'0'
-5.94177,-3.38177,b'0'
6.89945,-0.993143,b'0'
2.47466,-8.43627,b'0'
-8.46896,2.14997,b'0'
-5.47257,2.43377,b'0'
-3.92785,4.66522,b'0'
